id,Season,Decade
9571,2017,2015/2023
9572,2017,2015/2023
9573,2017,2015/2023
9574,2017,2015/2023
9575,2017,2015/2023
9576,2017,2015/2023
9577,2017,2015/2023
9578,2017,2015/2023
9579,2017,2015/2023
9580,2017,2015/2023
9581,2017,2015/2023
9582,2017,2015/2023
9583,2017,2015/2023
9584,2017,2015/2023
9585,2017,2015/2023
9586,2017,2015/2023
9587,2017,2015/2023
9588,2017,2015/2023
9589,2017,2015/2023
9590,2017,2015/2023
9591,2017,2015/2023
9592,2017,2015/2023
9593,2017,2015/2023
9594,2017,2015/2023
9595,2017,2015/2023
9596,2017,2015/2023
9597,2017,2015/2023
9598,2017,2015/2023
9599,2017,2015/2023
9600,2017,2015/2023
9601,2017,2015/2023
9602,2017,2015/2023
9603,2017,2015/2023
9604,2017,2015/2023
9605,2017,2015/2023
9606,2017,2015/2023
9607,2017,2015/2023
9608,2017,2015/2023
9609,2017,2015/2023
9610,2017,2015/2023
9611,2017,2015/2023
9612,2017,2015/2023
9613,2017,2015/2023
9614,2017,2015/2023
9615,2017,2015/2023
9616,2017,2015/2023
9617,2017,2015/2023
9618,2017,2015/2023
9619,2017,2015/2023
9620,2017,2015/2023
9621,2017,2015/2023
9622,2017,2015/2023
9623,2017,2015/2023
9624,2017,2015/2023
9625,2017,2015/2023
9626,2017,2015/2023
9627,2017,2015/2023
9628,2017,2015/2023
9629,2017,2015/2023
9630,2017,2015/2023
9631,2017,2015/2023
9632,2017,2015/2023
9633,2017,2015/2023
9634,2017,2015/2023
9635,2017,2015/2023
9636,2017,2015/2023
9637,2017,2015/2023
9638,2017,2015/2023
9639,2017,2015/2023
9640,2017,2015/2023
9641,2017,2015/2023
9642,2017,2015/2023
9643,2017,2015/2023
9644,2017,2015/2023
9645,2017,2015/2023
9646,2017,2015/2023
9647,2017,2015/2023
9648,2017,2015/2023
9649,2017,2015/2023
9650,2017,2015/2023
9651,2017,2015/2023
9652,2017,2015/2023
9653,2017,2015/2023
9654,2017,2015/2023
9655,2017,2015/2023
9656,2017,2015/2023
9657,2017,2015/2023
9658,2017,2015/2023
9659,2017,2015/2023
9660,2017,2015/2023
9661,2017,2015/2023
9662,2017,2015/2023
9663,2017,2015/2023
9664,2017,2015/2023
9665,2017,2015/2023
9666,2017,2015/2023
9667,2017,2015/2023
9668,2017,2015/2023
9669,2017,2015/2023
9670,2017,2015/2023
9671,2017,2015/2023
9672,2017,2015/2023
9673,2017,2015/2023
9674,2017,2015/2023
9675,2017,2015/2023
9676,2017,2015/2023
9677,2017,2015/2023
9678,2017,2015/2023
9679,2017,2015/2023
9680,2017,2015/2023
9681,2017,2015/2023
9682,2017,2015/2023
9683,2017,2015/2023
9684,2017,2015/2023
9685,2017,2015/2023
9686,2017,2015/2023
9687,2017,2015/2023
9688,2017,2015/2023
9689,2017,2015/2023
9690,2017,2015/2023
9691,2017,2015/2023
9692,2017,2015/2023
9693,2017,2015/2023
9694,2017,2015/2023
9695,2017,2015/2023
9696,2017,2015/2023
9697,2017,2015/2023
9698,2017,2015/2023
9699,2017,2015/2023
9700,2017,2015/2023
9701,2017,2015/2023
9702,2017,2015/2023
9703,2017,2015/2023
9704,2017,2015/2023
9705,2017,2015/2023
9706,2017,2015/2023
9707,2017,2015/2023
9708,2017,2015/2023
9709,2017,2015/2023
9710,2017,2015/2023
9711,2017,2015/2023
9712,2017,2015/2023
9713,2017,2015/2023
9714,2017,2015/2023
9715,2017,2015/2023
9716,2017,2015/2023
9717,2017,2015/2023
9718,2017,2015/2023
9719,2017,2015/2023
9720,2017,2015/2023
9721,2017,2015/2023
9722,2017,2015/2023
9723,2017,2015/2023
9724,2017,2015/2023
9725,2017,2015/2023
9726,2017,2015/2023
9727,2017,2015/2023
9728,2017,2015/2023
9729,2017,2015/2023
9730,2017,2015/2023
9731,2017,2015/2023
9732,2017,2015/2023
9733,2017,2015/2023
9734,2017,2015/2023
9735,2017,2015/2023
9736,2017,2015/2023
9737,2017,2015/2023
9738,2017,2015/2023
9739,2017,2015/2023
9740,2017,2015/2023
9741,2017,2015/2023
9742,2017,2015/2023
9743,2017,2015/2023
9744,2017,2015/2023
9745,2017,2015/2023
9746,2017,2015/2023
9747,2017,2015/2023
9748,2017,2015/2023
9749,2017,2015/2023
9750,2017,2015/2023
9751,2017,2015/2023
9752,2017,2015/2023
9753,2017,2015/2023
9754,2017,2015/2023
9755,2017,2015/2023
9756,2017,2015/2023
9757,2017,2015/2023
9758,2017,2015/2023
9759,2017,2015/2023
9760,2017,2015/2023
9761,2017,2015/2023
9762,2017,2015/2023
9763,2017,2015/2023
9764,2017,2015/2023
9765,2017,2015/2023
9766,2017,2015/2023
9767,2017,2015/2023
9768,2017,2015/2023
9769,2017,2015/2023
9770,2017,2015/2023
9771,2017,2015/2023
9772,2017,2015/2023
9773,2017,2015/2023
9774,2017,2015/2023
9775,2017,2015/2023
9776,2017,2015/2023
9777,2017,2015/2023
9778,2017,2015/2023
9779,2017,2015/2023
9780,2017,2015/2023
9781,2017,2015/2023
9782,2017,2015/2023
9783,2017,2015/2023
9784,2017,2015/2023
9785,2017,2015/2023
9786,2017,2015/2023
9787,2017,2015/2023
9788,2017,2015/2023
9789,2017,2015/2023
9790,2017,2015/2023
9791,2017,2015/2023
9792,2017,2015/2023
9793,2017,2015/2023
9794,2017,2015/2023
9795,2017,2015/2023
9796,2017,2015/2023
9797,2017,2015/2023
9798,2017,2015/2023
9799,2017,2015/2023
9800,2017,2015/2023
9801,2017,2015/2023
9802,2017,2015/2023
9803,2017,2015/2023
9804,2017,2015/2023
9805,2017,2015/2023
9806,2017,2015/2023
9807,2017,2015/2023
9808,2017,2015/2023
9809,2017,2015/2023
9810,2017,2015/2023
9811,2017,2015/2023
9812,2017,2015/2023
9813,2017,2015/2023
9814,2017,2015/2023
9815,2017,2015/2023
9816,2017,2015/2023
9817,2017,2015/2023
9818,2017,2015/2023
9819,2017,2015/2023
9820,2017,2015/2023
9821,2017,2015/2023
9822,2017,2015/2023
9823,2017,2015/2023
9824,2017,2015/2023
9825,2017,2015/2023
9826,2017,2015/2023
9827,2017,2015/2023
9828,2017,2015/2023
9829,2017,2015/2023
9830,2017,2015/2023
9831,2017,2015/2023
9832,2017,2015/2023
9833,2017,2015/2023
9834,2017,2015/2023
9835,2017,2015/2023
9836,2017,2015/2023
9837,2017,2015/2023
9838,2017,2015/2023
9839,2017,2015/2023
9840,2017,2015/2023
9841,2017,2015/2023
9842,2017,2015/2023
9843,2017,2015/2023
9844,2017,2015/2023
9845,2017,2015/2023
9846,2017,2015/2023
9847,2017,2015/2023
9848,2017,2015/2023
9849,2017,2015/2023
9850,2017,2015/2023
9851,2017,2015/2023
9852,2017,2015/2023
9853,2017,2015/2023
9854,2017,2015/2023
9855,2017,2015/2023
9856,2017,2015/2023
9857,2017,2015/2023
9858,2017,2015/2023
9859,2017,2015/2023
9860,2017,2015/2023
9861,2017,2015/2023
9862,2017,2015/2023
9863,2017,2015/2023
9864,2017,2015/2023
9865,2017,2015/2023
9866,2017,2015/2023
9867,2017,2015/2023
9868,2017,2015/2023
9869,2017,2015/2023
9870,2017,2015/2023
9871,2017,2015/2023
9872,2017,2015/2023
9873,2017,2015/2023
9874,2017,2015/2023
9875,2017,2015/2023
9876,2017,2015/2023
9877,2017,2015/2023
9878,2017,2015/2023
9879,2017,2015/2023
9880,2017,2015/2023
9881,2017,2015/2023
9882,2017,2015/2023
9883,2017,2015/2023
9884,2017,2015/2023
9885,2017,2015/2023
9886,2017,2015/2023
9887,2017,2015/2023
9888,2017,2015/2023
9889,2017,2015/2023
9890,2017,2015/2023
9891,2017,2015/2023
9892,2017,2015/2023
9893,2017,2015/2023
9894,2017,2015/2023
9895,2017,2015/2023
9896,2017,2015/2023
9897,2017,2015/2023
9898,2017,2015/2023
9899,2017,2015/2023
9900,2017,2015/2023
9901,2017,2015/2023
9902,2017,2015/2023
9903,2017,2015/2023
9904,2017,2015/2023
9905,2017,2015/2023
9906,2017,2015/2023
9907,2017,2015/2023
9908,2017,2015/2023
9909,2017,2015/2023
9910,2017,2015/2023
9911,2017,2015/2023
9912,2017,2015/2023
9913,2017,2015/2023
9914,2017,2015/2023
9915,2017,2015/2023
9916,2017,2015/2023
9917,2017,2015/2023
9918,2017,2015/2023
9919,2017,2015/2023
9920,2017,2015/2023
9921,2017,2015/2023
9922,2017,2015/2023
9923,2017,2015/2023
9924,2017,2015/2023
9925,2017,2015/2023
9926,2017,2015/2023
9927,2017,2015/2023
9928,2017,2015/2023
9929,2017,2015/2023
9930,2017,2015/2023
9931,2017,2015/2023
9932,2017,2015/2023
9933,2017,2015/2023
9934,2017,2015/2023
9935,2017,2015/2023
9936,2017,2015/2023
9937,2017,2015/2023
9938,2017,2015/2023
9939,2017,2015/2023
9940,2017,2015/2023
9941,2017,2015/2023
9942,2017,2015/2023
9943,2017,2015/2023
9944,2017,2015/2023
9945,2017,2015/2023
9946,2017,2015/2023
9947,2017,2015/2023
9948,2017,2015/2023
9949,2017,2015/2023
9950,2017,2015/2023
9951,2017,2015/2023
9952,2017,2015/2023
9953,2017,2015/2023
9954,2017,2015/2023
9955,2017,2015/2023
9956,2017,2015/2023
9957,2017,2015/2023
9958,2017,2015/2023
9959,2017,2015/2023
9960,2017,2015/2023
9961,2017,2015/2023
9962,2017,2015/2023
9963,2017,2015/2023
9964,2017,2015/2023
9965,2017,2015/2023
9966,2017,2015/2023
9967,2017,2015/2023
9968,2017,2015/2023
9969,2017,2015/2023
9970,2017,2015/2023
9971,2017,2015/2023
9972,2017,2015/2023
9973,2017,2015/2023
9974,2017,2015/2023
9975,2017,2015/2023
9976,2017,2015/2023
9977,2017,2015/2023
9978,2017,2015/2023
9979,2017,2015/2023
9980,2017,2015/2023
9981,2017,2015/2023
9982,2017,2015/2023
9983,2017,2015/2023
9984,2017,2015/2023
9985,2017,2015/2023
9986,2017,2015/2023
9987,2017,2015/2023
9988,2017,2015/2023
9989,2017,2015/2023
9990,2017,2015/2023
9991,2017,2015/2023
9992,2017,2015/2023
9993,2017,2015/2023
9994,2017,2015/2023
9995,2017,2015/2023
9996,2017,2015/2023
9997,2017,2015/2023
9998,2017,2015/2023
9999,2017,2015/2023
10000,2017,2015/2023
10001,2017,2015/2023
10002,2017,2015/2023
10003,2017,2015/2023
10004,2017,2015/2023
10005,2017,2015/2023
10006,2017,2015/2023
10007,2017,2015/2023
10008,2017,2015/2023
10009,2017,2015/2023
10010,2017,2015/2023
10011,2017,2015/2023
10012,2017,2015/2023
10013,2017,2015/2023
10014,2017,2015/2023
10015,2017,2015/2023
10016,2017,2015/2023
10017,2017,2015/2023
10018,2017,2015/2023
10019,2017,2015/2023
10020,2017,2015/2023
10021,2017,2015/2023
10022,2017,2015/2023
10023,2017,2015/2023
10024,2017,2015/2023
10025,2017,2015/2023
10026,2017,2015/2023
10027,2017,2015/2023
10028,2017,2015/2023
10029,2017,2015/2023
10030,2017,2015/2023
10031,2017,2015/2023
10032,2017,2015/2023
10033,2017,2015/2023
10034,2017,2015/2023
10035,2017,2015/2023
10036,2017,2015/2023
10037,2017,2015/2023
10038,2017,2015/2023
10039,2017,2015/2023
10040,2017,2015/2023
10041,2017,2015/2023
10042,2017,2015/2023
10043,2017,2015/2023
10044,2017,2015/2023
10045,2017,2015/2023
10046,2017,2015/2023
10047,2017,2015/2023
10048,2017,2015/2023
10049,2017,2015/2023
10050,2017,2015/2023
10051,2017,2015/2023
10052,2017,2015/2023
10053,2017,2015/2023
10054,2017,2015/2023
10055,2017,2015/2023
10056,2017,2015/2023
10057,2017,2015/2023
10058,2017,2015/2023
10059,2017,2015/2023
10060,2017,2015/2023
10061,2017,2015/2023
10062,2017,2015/2023
10063,2017,2015/2023
10064,2017,2015/2023
10065,2017,2015/2023
10066,2017,2015/2023
10067,2017,2015/2023
10068,2017,2015/2023
10069,2017,2015/2023
10070,2017,2015/2023
10071,2017,2015/2023
10072,2017,2015/2023
10073,2017,2015/2023
10074,2017,2015/2023
10075,2017,2015/2023
10076,2017,2015/2023
10077,2017,2015/2023
10078,2017,2015/2023
10079,2017,2015/2023
10080,2017,2015/2023
10081,2017,2015/2023
10082,2017,2015/2023
10083,2017,2015/2023
10084,2017,2015/2023
10085,2017,2015/2023
10086,2017,2015/2023
10087,2017,2015/2023
10088,2017,2015/2023
10089,2017,2015/2023
10090,2017,2015/2023
10091,2017,2015/2023
10092,2017,2015/2023
10093,2017,2015/2023
10094,2017,2015/2023
10095,2017,2015/2023
10096,2017,2015/2023
10097,2017,2015/2023
10098,2017,2015/2023
10099,2017,2015/2023
10100,2017,2015/2023
10101,2017,2015/2023
10102,2018,2015/2023
10103,2018,2015/2023
10104,2018,2015/2023
10105,2018,2015/2023
10106,2018,2015/2023
10107,2018,2015/2023
10108,2018,2015/2023
10109,2018,2015/2023
10110,2018,2015/2023
10111,2018,2015/2023
10112,2018,2015/2023
10113,2018,2015/2023
10114,2018,2015/2023
10115,2018,2015/2023
10116,2018,2015/2023
10117,2018,2015/2023
10118,2018,2015/2023
10119,2018,2015/2023
10120,2018,2015/2023
10121,2018,2015/2023
10122,2018,2015/2023
10123,2018,2015/2023
10124,2018,2015/2023
10125,2018,2015/2023
10126,2018,2015/2023
10127,2018,2015/2023
10128,2018,2015/2023
10129,2018,2015/2023
10130,2018,2015/2023
10131,2018,2015/2023
10132,2018,2015/2023
10133,2018,2015/2023
10134,2018,2015/2023
10135,2018,2015/2023
10136,2018,2015/2023
10137,2018,2015/2023
10138,2018,2015/2023
10139,2018,2015/2023
10140,2018,2015/2023
10141,2018,2015/2023
10142,2018,2015/2023
10143,2018,2015/2023
10144,2018,2015/2023
10145,2018,2015/2023
10146,2018,2015/2023
10147,2018,2015/2023
10148,2018,2015/2023
10149,2018,2015/2023
10150,2018,2015/2023
10151,2018,2015/2023
10152,2018,2015/2023
10153,2018,2015/2023
10154,2018,2015/2023
10155,2018,2015/2023
10156,2018,2015/2023
10157,2018,2015/2023
10158,2018,2015/2023
10159,2018,2015/2023
10160,2018,2015/2023
10161,2018,2015/2023
10162,2018,2015/2023
10163,2018,2015/2023
10164,2018,2015/2023
10165,2018,2015/2023
10166,2018,2015/2023
10167,2018,2015/2023
10168,2018,2015/2023
10169,2018,2015/2023
10170,2018,2015/2023
10171,2018,2015/2023
10172,2018,2015/2023
10173,2018,2015/2023
10174,2018,2015/2023
10175,2018,2015/2023
10176,2018,2015/2023
10177,2018,2015/2023
10178,2018,2015/2023
10179,2018,2015/2023
10180,2018,2015/2023
10181,2018,2015/2023
10182,2018,2015/2023
10183,2018,2015/2023
10184,2018,2015/2023
10185,2018,2015/2023
10186,2018,2015/2023
10187,2018,2015/2023
10188,2018,2015/2023
10189,2018,2015/2023
10190,2018,2015/2023
10191,2018,2015/2023
10192,2018,2015/2023
10193,2018,2015/2023
10194,2018,2015/2023
10195,2018,2015/2023
10196,2018,2015/2023
10197,2018,2015/2023
10198,2018,2015/2023
10199,2018,2015/2023
10200,2018,2015/2023
10201,2018,2015/2023
10202,2018,2015/2023
10203,2018,2015/2023
10204,2018,2015/2023
10205,2018,2015/2023
10206,2018,2015/2023
10207,2018,2015/2023
10208,2018,2015/2023
10209,2018,2015/2023
10210,2018,2015/2023
10211,2018,2015/2023
10212,2018,2015/2023
10213,2018,2015/2023
10214,2018,2015/2023
10215,2018,2015/2023
10216,2018,2015/2023
10217,2018,2015/2023
10218,2018,2015/2023
10219,2018,2015/2023
10220,2018,2015/2023
10221,2018,2015/2023
10222,2018,2015/2023
10223,2018,2015/2023
10224,2018,2015/2023
10225,2018,2015/2023
10226,2018,2015/2023
10227,2018,2015/2023
10228,2018,2015/2023
10229,2018,2015/2023
10230,2018,2015/2023
10231,2018,2015/2023
10232,2018,2015/2023
10233,2018,2015/2023
10234,2018,2015/2023
10235,2018,2015/2023
10236,2018,2015/2023
10237,2018,2015/2023
10238,2018,2015/2023
10239,2018,2015/2023
10240,2018,2015/2023
10241,2018,2015/2023
10242,2018,2015/2023
10243,2018,2015/2023
10244,2018,2015/2023
10245,2018,2015/2023
10246,2018,2015/2023
10247,2018,2015/2023
10248,2018,2015/2023
10249,2018,2015/2023
10250,2018,2015/2023
10251,2018,2015/2023
10252,2018,2015/2023
10253,2018,2015/2023
10254,2018,2015/2023
10255,2018,2015/2023
10256,2018,2015/2023
10257,2018,2015/2023
10258,2018,2015/2023
10259,2018,2015/2023
10260,2018,2015/2023
10261,2018,2015/2023
10262,2018,2015/2023
10263,2018,2015/2023
10264,2018,2015/2023
10265,2018,2015/2023
10266,2018,2015/2023
10267,2018,2015/2023
10268,2018,2015/2023
10269,2018,2015/2023
10270,2018,2015/2023
10271,2018,2015/2023
10272,2018,2015/2023
10273,2018,2015/2023
10274,2018,2015/2023
10275,2018,2015/2023
10276,2018,2015/2023
10277,2018,2015/2023
10278,2018,2015/2023
10279,2018,2015/2023
10280,2018,2015/2023
10281,2018,2015/2023
10282,2018,2015/2023
10283,2018,2015/2023
10284,2018,2015/2023
10285,2018,2015/2023
10286,2018,2015/2023
10287,2018,2015/2023
10288,2018,2015/2023
10289,2018,2015/2023
10290,2018,2015/2023
10291,2018,2015/2023
10292,2018,2015/2023
10293,2018,2015/2023
10294,2018,2015/2023
10295,2018,2015/2023
10296,2018,2015/2023
10297,2018,2015/2023
10298,2018,2015/2023
10299,2018,2015/2023
10300,2018,2015/2023
10301,2018,2015/2023
10302,2018,2015/2023
10303,2018,2015/2023
10304,2018,2015/2023
10305,2018,2015/2023
10306,2018,2015/2023
10307,2018,2015/2023
10308,2018,2015/2023
10309,2018,2015/2023
10310,2018,2015/2023
10311,2018,2015/2023
10312,2018,2015/2023
10313,2018,2015/2023
10314,2018,2015/2023
10315,2018,2015/2023
10316,2018,2015/2023
10317,2018,2015/2023
10318,2018,2015/2023
10319,2018,2015/2023
10320,2018,2015/2023
10321,2018,2015/2023
10322,2018,2015/2023
10323,2018,2015/2023
10324,2018,2015/2023
10325,2018,2015/2023
10326,2018,2015/2023
10327,2018,2015/2023
10328,2018,2015/2023
10329,2018,2015/2023
10330,2018,2015/2023
10331,2018,2015/2023
10332,2018,2015/2023
10333,2018,2015/2023
10334,2018,2015/2023
10335,2018,2015/2023
10336,2018,2015/2023
10337,2018,2015/2023
10338,2018,2015/2023
10339,2018,2015/2023
10340,2018,2015/2023
10341,2018,2015/2023
10342,2018,2015/2023
10343,2018,2015/2023
10344,2018,2015/2023
10345,2018,2015/2023
10346,2018,2015/2023
10347,2018,2015/2023
10348,2018,2015/2023
10349,2018,2015/2023
10350,2018,2015/2023
10351,2018,2015/2023
10352,2018,2015/2023
10353,2018,2015/2023
10354,2018,2015/2023
10355,2018,2015/2023
10356,2018,2015/2023
10357,2018,2015/2023
10358,2018,2015/2023
10359,2018,2015/2023
10360,2018,2015/2023
10361,2018,2015/2023
10362,2018,2015/2023
10363,2018,2015/2023
10364,2018,2015/2023
10365,2018,2015/2023
10366,2018,2015/2023
10367,2018,2015/2023
10368,2018,2015/2023
10369,2018,2015/2023
10370,2018,2015/2023
10371,2018,2015/2023
10372,2018,2015/2023
10373,2018,2015/2023
10374,2018,2015/2023
10375,2018,2015/2023
10376,2018,2015/2023
10377,2018,2015/2023
10378,2018,2015/2023
10379,2018,2015/2023
10380,2018,2015/2023
10381,2018,2015/2023
10382,2018,2015/2023
10383,2018,2015/2023
10384,2018,2015/2023
10385,2018,2015/2023
10386,2018,2015/2023
10387,2018,2015/2023
10388,2018,2015/2023
10389,2018,2015/2023
10390,2018,2015/2023
10391,2018,2015/2023
10392,2018,2015/2023
10393,2018,2015/2023
10394,2018,2015/2023
10395,2018,2015/2023
10396,2018,2015/2023
10397,2018,2015/2023
10398,2018,2015/2023
10399,2018,2015/2023
10400,2018,2015/2023
10401,2018,2015/2023
10402,2018,2015/2023
10403,2018,2015/2023
10404,2018,2015/2023
10405,2018,2015/2023
10406,2018,2015/2023
10407,2018,2015/2023
10408,2018,2015/2023
10409,2018,2015/2023
10410,2018,2015/2023
10411,2018,2015/2023
10412,2018,2015/2023
10413,2018,2015/2023
10414,2018,2015/2023
10415,2018,2015/2023
10416,2018,2015/2023
10417,2018,2015/2023
10418,2018,2015/2023
10419,2018,2015/2023
10420,2018,2015/2023
10421,2018,2015/2023
10422,2018,2015/2023
10423,2018,2015/2023
10424,2018,2015/2023
10425,2018,2015/2023
10426,2018,2015/2023
10427,2018,2015/2023
10428,2018,2015/2023
10429,2018,2015/2023
10430,2018,2015/2023
10431,2018,2015/2023
10432,2018,2015/2023
10433,2018,2015/2023
10434,2018,2015/2023
10435,2018,2015/2023
10436,2018,2015/2023
10437,2018,2015/2023
10438,2018,2015/2023
10439,2018,2015/2023
10440,2018,2015/2023
10441,2018,2015/2023
10442,2018,2015/2023
10443,2018,2015/2023
10444,2018,2015/2023
10445,2018,2015/2023
10446,2018,2015/2023
10447,2018,2015/2023
10448,2018,2015/2023
10449,2018,2015/2023
10450,2018,2015/2023
10451,2018,2015/2023
10452,2018,2015/2023
10453,2018,2015/2023
10454,2018,2015/2023
10455,2018,2015/2023
10456,2018,2015/2023
10457,2018,2015/2023
10458,2018,2015/2023
10459,2018,2015/2023
10460,2018,2015/2023
10461,2018,2015/2023
10462,2018,2015/2023
10463,2018,2015/2023
10464,2018,2015/2023
10465,2018,2015/2023
10466,2018,2015/2023
10467,2018,2015/2023
10468,2018,2015/2023
10469,2018,2015/2023
10470,2018,2015/2023
10471,2018,2015/2023
10472,2018,2015/2023
10473,2018,2015/2023
10474,2018,2015/2023
10475,2018,2015/2023
10476,2018,2015/2023
10477,2018,2015/2023
10478,2018,2015/2023
10479,2018,2015/2023
10480,2018,2015/2023
10481,2018,2015/2023
10482,2018,2015/2023
10483,2018,2015/2023
10484,2018,2015/2023
10485,2018,2015/2023
10486,2018,2015/2023
10487,2018,2015/2023
10488,2018,2015/2023
10489,2018,2015/2023
10490,2018,2015/2023
10491,2018,2015/2023
10492,2018,2015/2023
10493,2018,2015/2023
10494,2018,2015/2023
10495,2018,2015/2023
10496,2018,2015/2023
10497,2018,2015/2023
10498,2018,2015/2023
10499,2018,2015/2023
10500,2018,2015/2023
10501,2018,2015/2023
10502,2018,2015/2023
10503,2018,2015/2023
10504,2018,2015/2023
10505,2018,2015/2023
10506,2018,2015/2023
10507,2018,2015/2023
10508,2018,2015/2023
10509,2018,2015/2023
10510,2018,2015/2023
10511,2018,2015/2023
10512,2018,2015/2023
10513,2018,2015/2023
10514,2018,2015/2023
10515,2018,2015/2023
10516,2018,2015/2023
10517,2018,2015/2023
10518,2018,2015/2023
10519,2018,2015/2023
10520,2018,2015/2023
10521,2018,2015/2023
10522,2018,2015/2023
10523,2018,2015/2023
10524,2018,2015/2023
10525,2018,2015/2023
10526,2018,2015/2023
10527,2018,2015/2023
10528,2018,2015/2023
10529,2018,2015/2023
10530,2018,2015/2023
10531,2018,2015/2023
10532,2018,2015/2023
10533,2018,2015/2023
10534,2018,2015/2023
10535,2018,2015/2023
10536,2018,2015/2023
10537,2018,2015/2023
10538,2018,2015/2023
10539,2018,2015/2023
10540,2018,2015/2023
10541,2018,2015/2023
10542,2018,2015/2023
10543,2018,2015/2023
10544,2018,2015/2023
10545,2018,2015/2023
10546,2018,2015/2023
10547,2018,2015/2023
10548,2018,2015/2023
10549,2018,2015/2023
10550,2018,2015/2023
10551,2018,2015/2023
10552,2018,2015/2023
10553,2018,2015/2023
10554,2018,2015/2023
10555,2018,2015/2023
10556,2018,2015/2023
10557,2018,2015/2023
10558,2018,2015/2023
10559,2018,2015/2023
10560,2018,2015/2023
10561,2018,2015/2023
10562,2018,2015/2023
10563,2018,2015/2023
10564,2018,2015/2023
10565,2018,2015/2023
10566,2018,2015/2023
10567,2018,2015/2023
10568,2018,2015/2023
10569,2018,2015/2023
10570,2018,2015/2023
10571,2018,2015/2023
10572,2018,2015/2023
10573,2018,2015/2023
10574,2018,2015/2023
10575,2018,2015/2023
10576,2018,2015/2023
10577,2018,2015/2023
10578,2018,2015/2023
10579,2018,2015/2023
10580,2018,2015/2023
10581,2018,2015/2023
10582,2018,2015/2023
10583,2018,2015/2023
10584,2018,2015/2023
10585,2018,2015/2023
10586,2018,2015/2023
10587,2018,2015/2023
10588,2018,2015/2023
10589,2018,2015/2023
10590,2018,2015/2023
10591,2018,2015/2023
10592,2018,2015/2023
10593,2018,2015/2023
10594,2018,2015/2023
10595,2018,2015/2023
10596,2018,2015/2023
10597,2018,2015/2023
10598,2018,2015/2023
10599,2018,2015/2023
10600,2018,2015/2023
10601,2018,2015/2023
10602,2018,2015/2023
10603,2018,2015/2023
10604,2018,2015/2023
10605,2018,2015/2023
10606,2018,2015/2023
10607,2018,2015/2023
10608,2018,2015/2023
10609,2018,2015/2023
10610,2018,2015/2023
10611,2018,2015/2023
10612,2018,2015/2023
10613,2018,2015/2023
10614,2018,2015/2023
10615,2018,2015/2023
10616,2018,2015/2023
10617,2018,2015/2023
10618,2018,2015/2023
10619,2018,2015/2023
10620,2018,2015/2023
10621,2018,2015/2023
10622,2018,2015/2023
10623,2018,2015/2023
10624,2018,2015/2023
10625,2018,2015/2023
10626,2018,2015/2023
10627,2018,2015/2023
10628,2018,2015/2023
10629,2018,2015/2023
10630,2018,2015/2023
10631,2018,2015/2023
10632,2019,2015/2023
10633,2019,2015/2023
10634,2019,2015/2023
10635,2019,2015/2023
10636,2019,2015/2023
10637,2019,2015/2023
10638,2019,2015/2023
10639,2019,2015/2023
10640,2019,2015/2023
10641,2019,2015/2023
10642,2019,2015/2023
10643,2019,2015/2023
10644,2019,2015/2023
10645,2019,2015/2023
10646,2019,2015/2023
10647,2019,2015/2023
10648,2019,2015/2023
10649,2019,2015/2023
10650,2019,2015/2023
10651,2019,2015/2023
10652,2019,2015/2023
10653,2019,2015/2023
10654,2019,2015/2023
10655,2019,2015/2023
10656,2019,2015/2023
10657,2019,2015/2023
10658,2019,2015/2023
10659,2019,2015/2023
10660,2019,2015/2023
10661,2019,2015/2023
10662,2019,2015/2023
10663,2019,2015/2023
10664,2019,2015/2023
10665,2019,2015/2023
10666,2019,2015/2023
10667,2019,2015/2023
10668,2019,2015/2023
10669,2019,2015/2023
10670,2019,2015/2023
10671,2019,2015/2023
10672,2019,2015/2023
10673,2019,2015/2023
10674,2019,2015/2023
10675,2019,2015/2023
10676,2019,2015/2023
10677,2019,2015/2023
10678,2019,2015/2023
10679,2019,2015/2023
10680,2019,2015/2023
10681,2019,2015/2023
10682,2019,2015/2023
10683,2019,2015/2023
10684,2019,2015/2023
10685,2019,2015/2023
10686,2019,2015/2023
10687,2019,2015/2023
10688,2019,2015/2023
10689,2019,2015/2023
10690,2019,2015/2023
10691,2019,2015/2023
10692,2019,2015/2023
10693,2019,2015/2023
10694,2019,2015/2023
10695,2019,2015/2023
10696,2019,2015/2023
10697,2019,2015/2023
10698,2019,2015/2023
10699,2019,2015/2023
10700,2019,2015/2023
10701,2019,2015/2023
10702,2019,2015/2023
10703,2019,2015/2023
10704,2019,2015/2023
10705,2019,2015/2023
10706,2019,2015/2023
10707,2019,2015/2023
10708,2019,2015/2023
10709,2019,2015/2023
10710,2019,2015/2023
10711,2019,2015/2023
10712,2019,2015/2023
10713,2019,2015/2023
10714,2019,2015/2023
10715,2019,2015/2023
10716,2019,2015/2023
10717,2019,2015/2023
10718,2019,2015/2023
10719,2019,2015/2023
10720,2019,2015/2023
10721,2019,2015/2023
10722,2019,2015/2023
10723,2019,2015/2023
10724,2019,2015/2023
10725,2019,2015/2023
10726,2019,2015/2023
10727,2019,2015/2023
10728,2019,2015/2023
10729,2019,2015/2023
10730,2019,2015/2023
10731,2019,2015/2023
10732,2019,2015/2023
10733,2019,2015/2023
10734,2019,2015/2023
10735,2019,2015/2023
